,price,address,beds,reception,bathrooms,contact_number
802,"£300,000","Gobions, Basildon, Essex SS16",3,2,1,
803,"£320,000","Britten Avenue, Basildon SS14",2,1,3,
804,"£375,000","Cumberland Drive, Laindon, Basildon SS15",3,1,1,
805,"£400,000","Bruton Link, Basildon SS15",3,1,2,
806,"£290,000","Ayletts, Basildon SS14",3,1,1,
807,"£315,000","Blackthorn Court, Langdon Hills, Basildon SS16",2,1,1,
808,"£325,000","Abrahams Close, Basildon SS14",2,1,3,
809,"£275,000","Rosecroft Close, Langdon Hills, Basildon, Essex SS16",,,,
810,"£375,000","Abingdon Close, Basildon SS15",3,1,2,
811,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
812,"£270,000","Buckingham Road, Laindon, Essex SS15",2,1,1,
813,"£668,995F","""Harrogate"" at Little Malgraves Industrial Estate, Lower Dunton Road, Bulphan, Upminster RM14",,,,
814,"£260,000","Beambridge Place, Basildon SS13",3,1,1,
815,"£225,000","Cherrydown East, Basildon, Essex SS16",,,,
816,"£260,000","Buckerills, Basildon, Essex SS13",,,,
817,"£350,000","Gun Hill Place, Woodlands Estate, Kingswood SS16",4,1,1,
818,"£400,000","Sparrows Herne, Basildon, Essex SS16",4,1,1,
819,"£210,000","Southernhay Close, Basildon SS14",2,1,1,
820,"£229,000","Bramble Tye, Laindon, Basildon, Essex SS15",2,1,1,
821,"£210,000","Churchill Avenue, Basildon SS14",2,1,1,
822,"£195,000","Warwick Crescent, Basildon SS15",1,1,1,
823,"£255,000","Rectory Road, Pitsea, Basildon SS13",,,,
824,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
825,"£250,000","Basildon, Essex, United Kingdom SS15",3,1,2,
826,"£335,000","The Slades, Basildon, Essex SS16",3,1,1,
827,"£290,000","Kent View Road, Vange, Basildon SS16",3,1,1,
828,"£500,000","Royston Avenue, Basildon, Essex SS15",5,1,2,
829,"£585,000","Stamford Drive, Basildon, Essex SS15",5,3,3,
830,"£200,000","Walnut Close, Basildon SS15",2,1,1,
831,"£325,000","Basildon, Essex, United Kingdom SS16",3,1,1,
832,"£215,000","Curling Tye, Basildon, Essex SS14",3,2,1,
833,"£325,000","Curling Tye, Basildon, Essex SS14",3,2,1,
834,"£265,000","Nightingale Grove, Basildon SS14",2,1,1,
835,"£400,000","Little Bentley, Basildon SS14",5,3,2,
836,"£230,000","Langdon Hills, Basildon, Essex SS16",2,1,1,
837,"£550,000","Kennedy Avenue, Basildon, Essex SS15",5,2,3,
838,"£587,000","Calvinia Close, Laindon, Basildon SS15",5,3,2,
839,"£545,000","Prescott, Langdon Hills, Basildon, Essex SS16",3,2,1,
840,"£390,000","School Avenue, Laindon, Basildon SS15",3,2,3,
841,"£280,000","Pamplins, Basildon SS15",3,2,1,
842,"£250,000","Lee Chapel North, Basildon, Essex SS15",3,1,1,
843,"£950,000","Lower Dunton Road, Bulphan, Upminster RM14",4,3,3,
844,"£535,000","Shelsley Drive, Langdon Hills, Basildon SS16",3,3,2,
845,"£260,000","Clayburn Side, Basildon, Essex SS14",2,2,1,
846,"£560,000","Parker Drive, Basildon SS16",4,2,2,
847,"£425,000","Gordon Road, Basildon, Essex SS14",,,,
848,"£375,000","Rosecroft Close, Langdon Hills SS16",3,1,1,
849,"£210,000","Shirley Gardens, Burnt Mills, Basildon, Essex SS13",2,1,1,
850,"£650,000","Pound Lane, Bowers Gifford, Basildon SS13",5,3,3,
851,"£280,000","Hollands Walk, Basildon SS16",3,2,1,
852,"£240,000","Marlborough Drive, Langdon Hills, Basildon SS16",2,1,1,
853,"£280,000","Basildon, Essex, United Kingdom SS14",3,1,1,
854,"£175,000","Clay Hill Road, Basildon SS16",2,1,1,
855,"£314,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
856,"£130,000","Widgeons, Pitsea, Basildon, Essex SS13",1,1,1,
857,"£475,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
858,"£250,000","Whitcroft, Langdon Hills, Basildon, Essex SS16",2,1,1,
859,"£240,000","Vermont Close, Basildon, Essex SS13",,,,
860,"£260,000","Warren Drive, Basildon, Essex SS14",2,1,1,
861,"£200,000","Lower Street, Basildon, Essex SS15",,,,
862,"£260,000","Carlisle Way, Pitsea, Basildon, Essex SS13",3,3,1,
863,"£550,000","Halstow Way, Pitsea, Basildon, Essex SS13",5,2,2,
864,"£270,000","Shepeshall, Basildon SS15",3,1,1,
865,"£220,000","Britten Avenue, Basildon, Essex SS14",2,1,1,
866,"£750,000","Fletchers, Basildon, Essex SS16",5,2,2,
867,"£220,000","Britten Avenue, Basildon SS14",2,1,1,
868,"£220,000","Basildon, Essex, United Kingdom SS14",,,,
869,"£550,000","Berry Lane, Langdon Hills, Essex SS16",4,2,2,
870,"£250,000","Basildon, Essex SS14",2,1,1,
871,"£230,000","Pickwick Close, Laindon, Basildon, Essex SS15",2,1,1,
872,"£410,000","School Avenue, Basildon SS15",4,2,3,
873,"£195,000","Warwick Crescent, Laindon, Basildon, Essex SS15",1,1,1,
874,"£265,000","Havengore, Basildon, Essex SS13",3,2,1,
875,"£320,000","Wickham Place, Basildon SS16",4,1,2,
876,"£230,000","Brempsons, Basildon, Essex SS14",3,1,1,
877,"£180,000","Southernhay, Basildon, Essex SS14",1,1,1,
878,"£250,000","Warwick Crescent, Laindon, Basildon, Essex SS15",2,1,1,
879,"£500,000","Langdon Hills, Basildon, Essex SS16",4,2,1,
880,"£400,000","Tangham Walk, Basildon SS14",4,1,3,
881,"£230,000","Gladwyns, Laindon, Basildon SS15",2,1,1,
882,"£325,000","Northampton Grove, Langdon Hills, Essex SS16",3,1,2,
883,"£280,000","Cross Green, Basildon SS16",2,2,2,
884,"£210,000","Copperfields, Laindon, Basildon SS15",2,1,1,
885,"£350,000","Montague Street, Basildon SS14",3,2,3,
886,"£300,000","Sunnedon, Basildon SS16",3,1,2,
887,"£350,000","Southcote Crescent, Basildon, Essex SS14",3,2,2,
888,"£325,000","Lee Chapel South, Essex, United Kingdom SS16",3,1,2,
889,"£350,000","Beeleigh East, Basildon, Essex SS14",4,2,2,
890,"£230,000","Cherrydown East, Basildon, Essex SS16",2,1,2,
891,"£240,000","Alexander Road, Langdon Hills, Basildon, Essex SS16",2,1,1,
892,"£180,000","Pitsea, Basildon, Essex SS13",2,1,1,
893,"£425,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
894,"£281,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
895,"£375,000","Warwick Crescent, Basildon SS15",3,1,3,
896,"£189,000","Copperfields, Laindon, Essex SS15",,,,
897,"£140,000","South Crockerford, Vange, Basildon SS16",1,1,1,
898,"£350,000","Montague Street, Basildon, Essex SS14",3,2,1,
899,"£350,000","Basildon, Essex, United Kingdom SS14",,,,
900,"£275,000","Long Acre, Basildon, Essex SS14",3,1,1,
901,"£280,000","Abrahams Close, Basildon SS14",2,1,2,
902,"£300,000","Gobions, Basildon, Essex SS16",3,2,1,
903,"£320,000","Britten Avenue, Basildon SS14",2,1,3,
904,"£375,000","Cumberland Drive, Laindon, Basildon SS15",3,1,1,
905,"£400,000","Bruton Link, Basildon SS15",3,1,2,
906,"£290,000","Ayletts, Basildon SS14",3,1,1,
907,"£315,000","Blackthorn Court, Langdon Hills, Basildon SS16",2,1,1,
908,"£325,000","Abrahams Close, Basildon SS14",2,1,3,
909,"£275,000","Rosecroft Close, Langdon Hills, Basildon, Essex SS16",,,,
910,"£375,000","Abingdon Close, Basildon SS15",3,1,2,
911,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
912,"£270,000","Buckingham Road, Laindon, Essex SS15",2,1,1,
913,"£668,995F","""Harrogate"" at Little Malgraves Industrial Estate, Lower Dunton Road, Bulphan, Upminster RM14",,,,
914,"£260,000","Beambridge Place, Basildon SS13",3,1,1,
915,"£225,000","Cherrydown East, Basildon, Essex SS16",,,,
916,"£260,000","Buckerills, Basildon, Essex SS13",,,,
917,"£350,000","Gun Hill Place, Woodlands Estate, Kingswood SS16",4,1,1,
918,"£400,000","Sparrows Herne, Basildon, Essex SS16",4,1,1,
919,"£210,000","Southernhay Close, Basildon SS14",2,1,1,
920,"£229,000","Bramble Tye, Laindon, Basildon, Essex SS15",2,1,1,
921,"£210,000","Churchill Avenue, Basildon SS14",2,1,1,
922,"£195,000","Warwick Crescent, Basildon SS15",1,1,1,
923,"£255,000","Rectory Road, Pitsea, Basildon SS13",,,,
924,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
925,"£250,000","Basildon, Essex, United Kingdom SS15",3,1,2,
926,"£335,000","The Slades, Basildon, Essex SS16",3,1,1,
927,"£290,000","Kent View Road, Vange, Basildon SS16",3,1,1,
928,"£500,000","Royston Avenue, Basildon, Essex SS15",5,1,2,
929,"£585,000","Stamford Drive, Basildon, Essex SS15",5,3,3,
930,"£200,000","Walnut Close, Basildon SS15",2,1,1,
931,"£325,000","Basildon, Essex, United Kingdom SS16",3,1,1,
932,"£215,000","Curling Tye, Basildon, Essex SS14",3,2,1,
933,"£325,000","Curling Tye, Basildon, Essex SS14",3,2,1,
934,"£265,000","Nightingale Grove, Basildon SS14",2,1,1,
935,"£400,000","Little Bentley, Basildon SS14",5,3,2,
936,"£230,000","Langdon Hills, Basildon, Essex SS16",2,1,1,
937,"£550,000","Kennedy Avenue, Basildon, Essex SS15",5,2,3,
938,"£587,000","Calvinia Close, Laindon, Basildon SS15",5,3,2,
939,"£545,000","Prescott, Langdon Hills, Basildon, Essex SS16",3,2,1,
940,"£390,000","School Avenue, Laindon, Basildon SS15",3,2,3,
941,"£280,000","Pamplins, Basildon SS15",3,2,1,
942,"£250,000","Lee Chapel North, Basildon, Essex SS15",3,1,1,
943,"£950,000","Lower Dunton Road, Bulphan, Upminster RM14",4,3,3,
944,"£535,000","Shelsley Drive, Langdon Hills, Basildon SS16",3,3,2,
945,"£260,000","Clayburn Side, Basildon, Essex SS14",2,2,1,
946,"£560,000","Parker Drive, Basildon SS16",4,2,2,
947,"£425,000","Gordon Road, Basildon, Essex SS14",,,,
948,"£375,000","Rosecroft Close, Langdon Hills SS16",3,1,1,
949,"£210,000","Shirley Gardens, Burnt Mills, Basildon, Essex SS13",2,1,1,
950,"£650,000","Pound Lane, Bowers Gifford, Basildon SS13",5,3,3,
951,"£280,000","Hollands Walk, Basildon SS16",3,2,1,
952,"£240,000","Marlborough Drive, Langdon Hills, Basildon SS16",2,1,1,
953,"£280,000","Basildon, Essex, United Kingdom SS14",3,1,1,
954,"£175,000","Clay Hill Road, Basildon SS16",2,1,1,
955,"£314,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
956,"£130,000","Widgeons, Pitsea, Basildon, Essex SS13",1,1,1,
957,"£475,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
958,"£250,000","Whitcroft, Langdon Hills, Basildon, Essex SS16",2,1,1,
959,"£240,000","Vermont Close, Basildon, Essex SS13",,,,
960,"£260,000","Warren Drive, Basildon, Essex SS14",2,1,1,
961,"£200,000","Lower Street, Basildon, Essex SS15",,,,
962,"£260,000","Carlisle Way, Pitsea, Basildon, Essex SS13",3,3,1,
963,"£550,000","Halstow Way, Pitsea, Basildon, Essex SS13",5,2,2,
964,"£270,000","Shepeshall, Basildon SS15",3,1,1,
965,"£220,000","Britten Avenue, Basildon, Essex SS14",2,1,1,
966,"£750,000","Fletchers, Basildon, Essex SS16",5,2,2,
967,"£220,000","Britten Avenue, Basildon SS14",2,1,1,
968,"£220,000","Basildon, Essex, United Kingdom SS14",,,,
969,"£550,000","Berry Lane, Langdon Hills, Essex SS16",4,2,2,
970,"£250,000","Basildon, Essex SS14",2,1,1,
971,"£230,000","Pickwick Close, Laindon, Basildon, Essex SS15",2,1,1,
972,"£410,000","School Avenue, Basildon SS15",4,2,3,
973,"£195,000","Warwick Crescent, Laindon, Basildon, Essex SS15",1,1,1,
974,"£265,000","Havengore, Basildon, Essex SS13",3,2,1,
975,"£320,000","Wickham Place, Basildon SS16",4,1,2,
976,"£230,000","Brempsons, Basildon, Essex SS14",3,1,1,
977,"£180,000","Southernhay, Basildon, Essex SS14",1,1,1,
978,"£250,000","Warwick Crescent, Laindon, Basildon, Essex SS15",2,1,1,
979,"£500,000","Langdon Hills, Basildon, Essex SS16",4,2,1,
980,"£400,000","Tangham Walk, Basildon SS14",4,1,3,
981,"£230,000","Gladwyns, Laindon, Basildon SS15",2,1,1,
982,"£325,000","Northampton Grove, Langdon Hills, Essex SS16",3,1,2,
983,"£280,000","Cross Green, Basildon SS16",2,2,2,
984,"£210,000","Copperfields, Laindon, Basildon SS15",2,1,1,
985,"£350,000","Montague Street, Basildon SS14",3,2,3,
986,"£300,000","Sunnedon, Basildon SS16",3,1,2,
987,"£350,000","Southcote Crescent, Basildon, Essex SS14",3,2,2,
988,"£325,000","Lee Chapel South, Essex, United Kingdom SS16",3,1,2,
989,"£350,000","Beeleigh East, Basildon, Essex SS14",4,2,2,
990,"£230,000","Cherrydown East, Basildon, Essex SS16",2,1,2,
991,"£240,000","Alexander Road, Langdon Hills, Basildon, Essex SS16",2,1,1,
992,"£180,000","Pitsea, Basildon, Essex SS13",2,1,1,
993,"£425,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
994,"£281,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
995,"£375,000","Warwick Crescent, Basildon SS15",3,1,3,
996,"£189,000","Copperfields, Laindon, Essex SS15",,,,
997,"£140,000","South Crockerford, Vange, Basildon SS16",1,1,1,
998,"£350,000","Montague Street, Basildon, Essex SS14",3,2,1,
999,"£350,000","Basildon, Essex, United Kingdom SS14",,,,
1000,"£275,000","Long Acre, Basildon, Essex SS14",3,1,1,
1001,"£280,000","Abrahams Close, Basildon SS14",2,1,2,
1002,"£300,000","Gobions, Basildon, Essex SS16",3,2,1,
1003,"£320,000","Britten Avenue, Basildon SS14",2,1,3,
1004,"£375,000","Cumberland Drive, Laindon, Basildon SS15",3,1,1,
1005,"£400,000","Bruton Link, Basildon SS15",3,1,2,
1006,"£290,000","Ayletts, Basildon SS14",3,1,1,
1007,"£315,000","Blackthorn Court, Langdon Hills, Basildon SS16",2,1,1,
1008,"£325,000","Abrahams Close, Basildon SS14",2,1,3,
1009,"£275,000","Rosecroft Close, Langdon Hills, Basildon, Essex SS16",,,,
1010,"£375,000","Abingdon Close, Basildon SS15",3,1,2,
1011,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1012,"£270,000","Buckingham Road, Laindon, Essex SS15",2,1,1,
1013,"£668,995F","""Harrogate"" at Little Malgraves Industrial Estate, Lower Dunton Road, Bulphan, Upminster RM14",,,,
1014,"£260,000","Beambridge Place, Basildon SS13",3,1,1,
1015,"£225,000","Cherrydown East, Basildon, Essex SS16",,,,
1016,"£260,000","Buckerills, Basildon, Essex SS13",,,,
1017,"£350,000","Gun Hill Place, Woodlands Estate, Kingswood SS16",4,1,1,
1018,"£400,000","Sparrows Herne, Basildon, Essex SS16",4,1,1,
1019,"£210,000","Southernhay Close, Basildon SS14",2,1,1,
1020,"£229,000","Bramble Tye, Laindon, Basildon, Essex SS15",2,1,1,
1021,"£210,000","Churchill Avenue, Basildon SS14",2,1,1,
1022,"£195,000","Warwick Crescent, Basildon SS15",1,1,1,
1023,"£255,000","Rectory Road, Pitsea, Basildon SS13",,,,
1024,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1025,"£250,000","Basildon, Essex, United Kingdom SS15",3,1,2,
1026,"£335,000","The Slades, Basildon, Essex SS16",3,1,1,
1027,"£290,000","Kent View Road, Vange, Basildon SS16",3,1,1,
1028,"£500,000","Royston Avenue, Basildon, Essex SS15",5,1,2,
1029,"£585,000","Stamford Drive, Basildon, Essex SS15",5,3,3,
1030,"£200,000","Walnut Close, Basildon SS15",2,1,1,
1031,"£325,000","Basildon, Essex, United Kingdom SS16",3,1,1,
1032,"£215,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1033,"£325,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1034,"£265,000","Nightingale Grove, Basildon SS14",2,1,1,
1035,"£400,000","Little Bentley, Basildon SS14",5,3,2,
1036,"£230,000","Langdon Hills, Basildon, Essex SS16",2,1,1,
1037,"£550,000","Kennedy Avenue, Basildon, Essex SS15",5,2,3,
1038,"£587,000","Calvinia Close, Laindon, Basildon SS15",5,3,2,
1039,"£545,000","Prescott, Langdon Hills, Basildon, Essex SS16",3,2,1,
1040,"£390,000","School Avenue, Laindon, Basildon SS15",3,2,3,
1041,"£280,000","Pamplins, Basildon SS15",3,2,1,
1042,"£250,000","Lee Chapel North, Basildon, Essex SS15",3,1,1,
1043,"£950,000","Lower Dunton Road, Bulphan, Upminster RM14",4,3,3,
1044,"£535,000","Shelsley Drive, Langdon Hills, Basildon SS16",3,3,2,
1045,"£260,000","Clayburn Side, Basildon, Essex SS14",2,2,1,
1046,"£560,000","Parker Drive, Basildon SS16",4,2,2,
1047,"£425,000","Gordon Road, Basildon, Essex SS14",,,,
1048,"£375,000","Rosecroft Close, Langdon Hills SS16",3,1,1,
1049,"£210,000","Shirley Gardens, Burnt Mills, Basildon, Essex SS13",2,1,1,
1050,"£650,000","Pound Lane, Bowers Gifford, Basildon SS13",5,3,3,
1051,"£280,000","Hollands Walk, Basildon SS16",3,2,1,
1052,"£240,000","Marlborough Drive, Langdon Hills, Basildon SS16",2,1,1,
1053,"£280,000","Basildon, Essex, United Kingdom SS14",3,1,1,
1054,"£175,000","Clay Hill Road, Basildon SS16",2,1,1,
1055,"£314,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1056,"£130,000","Widgeons, Pitsea, Basildon, Essex SS13",1,1,1,
1057,"£475,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1058,"£250,000","Whitcroft, Langdon Hills, Basildon, Essex SS16",2,1,1,
1059,"£240,000","Vermont Close, Basildon, Essex SS13",,,,
1060,"£260,000","Warren Drive, Basildon, Essex SS14",2,1,1,
1061,"£200,000","Lower Street, Basildon, Essex SS15",,,,
1062,"£260,000","Carlisle Way, Pitsea, Basildon, Essex SS13",3,3,1,
1063,"£550,000","Halstow Way, Pitsea, Basildon, Essex SS13",5,2,2,
1064,"£270,000","Shepeshall, Basildon SS15",3,1,1,
1065,"£220,000","Britten Avenue, Basildon, Essex SS14",2,1,1,
1066,"£750,000","Fletchers, Basildon, Essex SS16",5,2,2,
1067,"£220,000","Britten Avenue, Basildon SS14",2,1,1,
1068,"£220,000","Basildon, Essex, United Kingdom SS14",,,,
1069,"£550,000","Berry Lane, Langdon Hills, Essex SS16",4,2,2,
1070,"£250,000","Basildon, Essex SS14",2,1,1,
1071,"£230,000","Pickwick Close, Laindon, Basildon, Essex SS15",2,1,1,
1072,"£410,000","School Avenue, Basildon SS15",4,2,3,
1073,"£195,000","Warwick Crescent, Laindon, Basildon, Essex SS15",1,1,1,
1074,"£265,000","Havengore, Basildon, Essex SS13",3,2,1,
1075,"£320,000","Wickham Place, Basildon SS16",4,1,2,
1076,"£230,000","Brempsons, Basildon, Essex SS14",3,1,1,
1077,"£180,000","Southernhay, Basildon, Essex SS14",1,1,1,
1078,"£250,000","Warwick Crescent, Laindon, Basildon, Essex SS15",2,1,1,
1079,"£500,000","Langdon Hills, Basildon, Essex SS16",4,2,1,
1080,"£400,000","Tangham Walk, Basildon SS14",4,1,3,
1081,"£230,000","Gladwyns, Laindon, Basildon SS15",2,1,1,
1082,"£325,000","Northampton Grove, Langdon Hills, Essex SS16",3,1,2,
1083,"£280,000","Cross Green, Basildon SS16",2,2,2,
1084,"£210,000","Copperfields, Laindon, Basildon SS15",2,1,1,
1085,"£350,000","Montague Street, Basildon SS14",3,2,3,
1086,"£300,000","Sunnedon, Basildon SS16",3,1,2,
1087,"£350,000","Southcote Crescent, Basildon, Essex SS14",3,2,2,
1088,"£325,000","Lee Chapel South, Essex, United Kingdom SS16",3,1,2,
1089,"£350,000","Beeleigh East, Basildon, Essex SS14",4,2,2,
1090,"£230,000","Cherrydown East, Basildon, Essex SS16",2,1,2,
1091,"£240,000","Alexander Road, Langdon Hills, Basildon, Essex SS16",2,1,1,
1092,"£180,000","Pitsea, Basildon, Essex SS13",2,1,1,
1093,"£425,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1094,"£281,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1095,"£375,000","Warwick Crescent, Basildon SS15",3,1,3,
1096,"£189,000","Copperfields, Laindon, Essex SS15",,,,
1097,"£140,000","South Crockerford, Vange, Basildon SS16",1,1,1,
1098,"£350,000","Montague Street, Basildon, Essex SS14",3,2,1,
1099,"£350,000","Basildon, Essex, United Kingdom SS14",,,,
1100,"£275,000","Long Acre, Basildon, Essex SS14",3,1,1,
1101,"£280,000","Abrahams Close, Basildon SS14",2,1,2,
1102,"£300,000","Gobions, Basildon, Essex SS16",3,2,1,
1103,"£320,000","Britten Avenue, Basildon SS14",2,1,3,
1104,"£375,000","Cumberland Drive, Laindon, Basildon SS15",3,1,1,
1105,"£400,000","Bruton Link, Basildon SS15",3,1,2,
1106,"£290,000","Ayletts, Basildon SS14",3,1,1,
1107,"£315,000","Blackthorn Court, Langdon Hills, Basildon SS16",2,1,1,
1108,"£325,000","Abrahams Close, Basildon SS14",2,1,3,
1109,"£275,000","Rosecroft Close, Langdon Hills, Basildon, Essex SS16",,,,
1110,"£375,000","Abingdon Close, Basildon SS15",3,1,2,
1111,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1112,"£270,000","Buckingham Road, Laindon, Essex SS15",2,1,1,
1113,"£668,995F","""Harrogate"" at Little Malgraves Industrial Estate, Lower Dunton Road, Bulphan, Upminster RM14",,,,
1114,"£260,000","Beambridge Place, Basildon SS13",3,1,1,
1115,"£225,000","Cherrydown East, Basildon, Essex SS16",,,,
1116,"£260,000","Buckerills, Basildon, Essex SS13",,,,
1117,"£350,000","Gun Hill Place, Woodlands Estate, Kingswood SS16",4,1,1,
1118,"£400,000","Sparrows Herne, Basildon, Essex SS16",4,1,1,
1119,"£210,000","Southernhay Close, Basildon SS14",2,1,1,
1120,"£229,000","Bramble Tye, Laindon, Basildon, Essex SS15",2,1,1,
1121,"£210,000","Churchill Avenue, Basildon SS14",2,1,1,
1122,"£195,000","Warwick Crescent, Basildon SS15",1,1,1,
1123,"£255,000","Rectory Road, Pitsea, Basildon SS13",,,,
1124,"£275,000","Driftway, Basildon, Essex SS16",4,1,1,
1125,"£250,000","Basildon, Essex, United Kingdom SS15",3,1,2,
1126,"£335,000","The Slades, Basildon, Essex SS16",3,1,1,
1127,"£290,000","Kent View Road, Vange, Basildon SS16",3,1,1,
1128,"£500,000","Royston Avenue, Basildon, Essex SS15",5,1,2,
1129,"£585,000","Stamford Drive, Basildon, Essex SS15",5,3,3,
1130,"£200,000","Walnut Close, Basildon SS15",2,1,1,
1131,"£325,000","Basildon, Essex, United Kingdom SS16",3,1,1,
1132,"£215,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1133,"£325,000","Curling Tye, Basildon, Essex SS14",3,2,1,
1134,"£265,000","Nightingale Grove, Basildon SS14",2,1,1,
1135,"£400,000","Little Bentley, Basildon SS14",5,3,2,
1136,"£230,000","Langdon Hills, Basildon, Essex SS16",2,1,1,
1137,"£550,000","Kennedy Avenue, Basildon, Essex SS15",5,2,3,
1138,"£587,000","Calvinia Close, Laindon, Basildon SS15",5,3,2,
1139,"£545,000","Prescott, Langdon Hills, Basildon, Essex SS16",3,2,1,
1140,"£390,000","School Avenue, Laindon, Basildon SS15",3,2,3,
1141,"£280,000","Pamplins, Basildon SS15",3,2,1,
1142,"£250,000","Lee Chapel North, Basildon, Essex SS15",3,1,1,
1143,"£950,000","Lower Dunton Road, Bulphan, Upminster RM14",4,3,3,
1144,"£535,000","Shelsley Drive, Langdon Hills, Basildon SS16",3,3,2,
1145,"£260,000","Clayburn Side, Basildon, Essex SS14",2,2,1,
1146,"£560,000","Parker Drive, Basildon SS16",4,2,2,
1147,"£425,000","Gordon Road, Basildon, Essex SS14",,,,
1148,"£375,000","Rosecroft Close, Langdon Hills SS16",3,1,1,
1149,"£210,000","Shirley Gardens, Burnt Mills, Basildon, Essex SS13",2,1,1,
1150,"£650,000","Pound Lane, Bowers Gifford, Basildon SS13",5,3,3,
1151,"£280,000","Hollands Walk, Basildon SS16",3,2,1,
1152,"£240,000","Marlborough Drive, Langdon Hills, Basildon SS16",2,1,1,
1153,"£280,000","Basildon, Essex, United Kingdom SS14",3,1,1,
1154,"£175,000","Clay Hill Road, Basildon SS16",2,1,1,
1155,"£314,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1156,"£130,000","Widgeons, Pitsea, Basildon, Essex SS13",1,1,1,
1157,"£475,000","Park Terrace, Church Park Road, Pitsea, Basildon, Essex SS13",4,2,1,
1158,"£250,000","Whitcroft, Langdon Hills, Basildon, Essex SS16",2,1,1,
1159,"£240,000","Vermont Close, Basildon, Essex SS13",,,,
1160,"£260,000","Warren Drive, Basildon, Essex SS14",2,1,1,
1161,"£200,000","Lower Street, Basildon, Essex SS15",,,,
1162,"£260,000","Carlisle Way, Pitsea, Basildon, Essex SS13",3,3,1,
1163,"£550,000","Halstow Way, Pitsea, Basildon, Essex SS13",5,2,2,
1164,"£270,000","Shepeshall, Basildon SS15",3,1,1,
1165,"£220,000","Britten Avenue, Basildon, Essex SS14",2,1,1,
1166,"£750,000","Fletchers, Basildon, Essex SS16",5,2,2,
1167,"£220,000","Britten Avenue, Basildon SS14",2,1,1,
1168,"£220,000","Basildon, Essex, United Kingdom SS14",,,,
1169,"£550,000","Berry Lane, Langdon Hills, Essex SS16",4,2,2,
1170,"£250,000","Basildon, Essex SS14",2,1,1,
1171,"£230,000","Pickwick Close, Laindon, Basildon, Essex SS15",2,1,1,
1172,"£410,000","School Avenue, Basildon SS15",4,2,3,
1173,"£195,000","Warwick Crescent, Laindon, Basildon, Essex SS15",1,1,1,
1174,"£265,000","Havengore, Basildon, Essex SS13",3,2,1,
1175,"£320,000","Wickham Place, Basildon SS16",4,1,2,
1176,"£230,000","Brempsons, Basildon, Essex SS14",3,1,1,
1177,"£180,000","Southernhay, Basildon, Essex SS14",1,1,1,
1178,"£250,000","Warwick Crescent, Laindon, Basildon, Essex SS15",2,1,1,
1179,"£500,000","Langdon Hills, Basildon, Essex SS16",4,2,1,
1180,"£400,000","Tangham Walk, Basildon SS14",4,1,3,
1181,"£230,000","Gladwyns, Laindon, Basildon SS15",2,1,1,
1182,"£325,000","Northampton Grove, Langdon Hills, Essex SS16",3,1,2,
1183,"£280,000","Cross Green, Basildon SS16",2,2,2,
1184,"£210,000","Copperfields, Laindon, Basildon SS15",2,1,1,
1185,"£350,000","Montague Street, Basildon SS14",3,2,3,
1186,"£300,000","Sunnedon, Basildon SS16",3,1,2,
1187,"£350,000","Southcote Crescent, Basildon, Essex SS14",3,2,2,
1188,"£325,000","Lee Chapel South, Essex, United Kingdom SS16",3,1,2,
1189,"£350,000","Beeleigh East, Basildon, Essex SS14",4,2,2,
1190,"£230,000","Cherrydown East, Basildon, Essex SS16",2,1,2,
1191,"£240,000","Alexander Road, Langdon Hills, Basildon, Essex SS16",2,1,1,
1192,"£180,000","Pitsea, Basildon, Essex SS13",2,1,1,
1193,"£425,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1194,"£281,000","Eisenhower Road, Basildon, Essex SS15",4,2,1,
1195,"£375,000","Warwick Crescent, Basildon SS15",3,1,3,
1196,"£189,000","Copperfields, Laindon, Essex SS15",,,,
1197,"£140,000","South Crockerford, Vange, Basildon SS16",1,1,1,
